,Date,VTSMX,VTSMX Div,VUSTX,VUSTX Div,VEURX,VEURX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Enter 4,Shares 4,Capital
1680,2002-06-04,23.75,0.0,10.8,0.0,19.790001,0.0,7.37,0.0,9.26,0.0,VPACX,546.0143030216263,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14495.431132791518
1681,2002-06-05,23.940001000000002,0.0,10.76,0.0,19.559998999999998,0.0,7.33,0.0,9.19,0.0,VPACX,546.0143030216263,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14434.807946894645
1682,2002-06-06,23.49,0.0,10.79,0.0,19.620001000000002,0.0,7.31,0.0,9.09,0.0,VPACX,546.0143030216263,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14452.974621166217
1683,2002-06-07,23.51,0.0,10.75,0.0,19.389999,0.0,7.26,0.0,9.0,0.0,VPACX,546.0143030216263,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14386.89129223913
1684,2002-06-10,23.559998999999998,0.0,10.78,0.0,19.4,0.0,7.22,0.0,9.06,0.0,VPACX,546.0143030216263,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14394.137680450269
1685,2002-06-11,23.16,0.0,10.84,0.0,19.549999,0.0,7.2,0.0,8.99,0.0,VPACX,546.0143030216263,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14441.39131505385
1686,2002-06-12,23.290001,0.0,10.87,0.0,19.209999,0.0,7.16,0.0,8.94,0.0,VPACX,546.0143030216263,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14448.63770326499
1687,2002-06-13,23.040001,0.0,10.9,0.0,18.969998999999998,0.0,7.08,0.0,8.95,0.0,VPACX,546.0143030216263,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14434.043519355268
1688,2002-06-14,23.030001000000002,0.0,11.01,0.0,18.540001,0.0,6.97,0.0,8.86,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14480.63413390691
1689,2002-06-17,23.66,0.0,10.94,0.0,19.07,0.0,6.92,0.0,8.83,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14388.568340140017
1690,2002-06-18,23.67,0.0,10.95,0.0,19.059998999999998,0.0,6.85,0.0,8.89,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14401.720596392428
1691,2002-06-19,23.290001,0.0,11.05,0.0,18.879998999999998,0.0,6.77,0.0,8.7,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14533.243158916563
1692,2002-06-20,22.98,0.0,10.97,0.0,18.639999,0.0,6.77,0.0,8.63,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14428.025108897256
1693,2002-06-21,22.58,0.06,11.04,0.0,18.690001000000002,0.0,6.74,0.0,8.56,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14520.09090266415
1694,2002-06-24,22.620001000000002,0.0,10.96,0.0,18.379998999999998,0.0,6.87,0.0,8.52,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14414.872852644845
1695,2002-06-25,22.25,0.0,10.95,0.0,18.690001000000002,0.0,6.85,0.0,8.5,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14401.720596392428
1696,2002-06-26,22.18,0.0,11.05,0.0,18.67,0.0,6.81,0.0,8.21,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14533.243158916563
1697,2002-06-27,22.549999,0.0,10.93,0.0,18.790001,0.0,6.81,0.0,8.3,0.0,VUSTX,345.6602808411204,VUSTX,324.3984351545544,VUSTX,323.5558736714593,VUSTX,321.6110355741837,14375.416083887603
1698,2002-06-28,22.57,0.0,10.92,0.049,19.440001000000002,0.0,6.99,0.0,8.47,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14426.709883272015
1699,2002-07-01,22.059998999999998,0.0,10.93,0.0,19.49,0.0,6.92,0.0,8.42,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14439.921156058894
1700,2002-07-02,21.559998999999998,0.0,11.0,0.0,18.889999,0.0,6.91,0.0,8.32,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14532.40006556705
1701,2002-07-03,21.65,0.0,11.01,0.0,18.290001,0.0,7.05,0.0,8.37,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14545.611338353927
1702,2002-07-05,22.41,0.0,10.89,0.0,19.200001,0.0,7.2,0.0,8.57,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14387.07606491138
1703,2002-07-08,22.139999,0.0,10.93,0.0,19.4,0.0,7.1,0.0,8.65,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14439.921156058894
1704,2002-07-09,21.629998999999998,0.0,11.0,0.0,19.299999,0.0,7.16,0.0,8.73,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14532.40006556705
1705,2002-07-10,20.98,0.0,11.09,0.0,18.610001,0.0,7.05,0.0,8.59,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14651.301520648962
1706,2002-07-11,21.08,0.0,11.12,0.0,17.969998999999998,0.0,7.05,0.0,8.46,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14690.935339009597
1707,2002-07-12,20.969998999999998,0.0,11.14,0.0,17.98,0.0,7.01,0.0,8.65,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14717.357884583358
1708,2002-07-15,20.870001000000002,0.0,11.1,0.0,17.68,0.0,7.02,0.0,8.61,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14664.512793435839
1709,2002-07-16,20.57,0.0,11.0,0.0,17.4,0.0,6.91,0.0,8.55,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14532.40006556705
1710,2002-07-17,20.690001000000002,0.0,11.04,0.0,17.93,0.0,6.88,0.0,8.58,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14585.245156714564
1711,2002-07-18,20.139999,0.0,11.08,0.0,18.190001000000002,0.0,6.9,0.0,8.62,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14638.090247862083
1712,2002-07-19,19.459999,0.0,11.13,0.0,17.450001,0.0,6.76,0.0,8.43,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14704.14661179648
1713,2002-07-22,18.84,0.0,11.22,0.0,16.5,0.0,6.77,0.0,8.21,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14823.048066878391
1714,2002-07-23,18.299999,0.0,11.24,0.0,15.67,0.0,6.75,0.0,8.12,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14849.470612452149
1715,2002-07-24,19.290001,0.0,11.15,0.0,16.530001000000002,0.0,6.88,0.0,8.05,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14730.569157370237
1716,2002-07-25,19.200001,0.0,11.23,0.0,16.48,0.0,6.64,0.0,7.9,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14836.25933966527
1717,2002-07-26,19.49,0.0,11.21,0.0,16.48,0.0,6.46,0.0,7.68,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14809.836794091512
1718,2002-07-29,20.540001,0.0,11.08,0.0,17.67,0.0,6.55,0.0,7.77,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14638.090247862083
1719,2002-07-30,20.629998999999998,0.0,11.08,0.0,17.290001,0.0,6.56,0.0,7.86,0.0,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,VUSTX,330.2818196719784,14638.090247862083
1720,2002-07-31,20.76,0.0,11.19,0.05,17.280001000000002,0.0,6.52,0.0,7.75,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,14849.470612452149
1721,2002-08-01,20.200001,0.0,11.22,0.0,16.610001,0.0,6.41,0.0,7.67,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,14889.281525622264
1722,2002-08-02,19.719998999999998,0.0,11.35,0.0,16.65,0.0,6.45,0.0,7.71,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15061.795482692753
1723,2002-08-05,19.07,0.0,11.37,0.0,16.16,0.0,6.32,0.0,7.34,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15088.336091472827
1724,2002-08-06,19.639999,0.0,11.27,0.0,16.469998999999998,0.0,6.36,0.0,7.42,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,14955.633047572452
1725,2002-08-07,19.99,0.0,11.34,0.0,16.780001000000002,0.0,6.45,0.0,7.58,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15048.525178302716
1726,2002-08-08,20.6,0.0,11.29,0.0,17.290001,0.0,6.52,0.0,7.75,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,14982.173656352526
1727,2002-08-09,20.66,0.0,11.43,0.0,17.25,0.0,6.56,0.0,7.72,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15167.957917813053
1728,2002-08-12,20.58,0.0,11.49,0.0,16.969998999999998,0.0,6.51,0.0,7.7,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15247.579744153281
1729,2002-08-13,20.139999,0.0,11.58,0.0,17.15,0.0,6.49,0.0,7.67,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15367.012483663619
1730,2002-08-14,20.889999,0.0,11.67,0.0,17.33,0.0,6.69,0.0,7.75,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15486.445223173958
1731,2002-08-15,21.129998999999998,0.0,11.56,0.0,17.309998999999998,0.0,6.61,0.0,7.79,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15340.471874883544
1732,2002-08-16,21.15,0.0,11.4,0.0,17.450001,0.0,6.62,0.0,7.83,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15128.147004642942
1733,2002-08-19,21.6,0.0,11.44,0.0,17.799999,0.0,6.59,0.0,7.83,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15181.228222203092
1734,2002-08-20,21.32,0.0,11.56,0.0,17.52,0.0,6.49,0.0,7.86,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15340.471874883544
1735,2002-08-21,21.610001,0.0,11.53,0.0,17.77,0.0,6.52,0.0,7.92,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15300.66096171343
1736,2002-08-22,21.889999,0.0,11.44,0.0,17.969998999999998,0.0,6.56,0.0,7.94,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15181.228222203092
1737,2002-08-23,21.41,0.0,11.52,0.0,17.74,0.0,6.58,0.0,7.91,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15287.390657323393
1738,2002-08-26,21.59,0.0,11.55,0.0,17.610001,0.0,6.67,0.0,7.91,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15327.201570493507
1739,2002-08-27,21.26,0.0,11.45,0.0,18.040001,0.0,6.64,0.0,7.91,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15194.498526593128
1740,2002-08-28,20.889999,0.0,11.53,0.0,17.4,0.0,6.56,0.0,7.83,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15300.66096171343
1741,2002-08-29,20.93,0.0,11.59,0.0,17.17,0.0,6.48,0.0,7.8,0.0,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,VUSTX,331.7576097509417,15380.282788053657
1742,2002-08-30,20.870001000000002,0.0,11.62,0.049,17.27,0.0,6.47,0.0,7.86,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15485.118192734953
1743,2002-09-03,20.059998999999998,0.0,11.79,0.0,16.549999,0.0,6.21,0.0,7.61,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15711.664672318855
1744,2002-09-04,20.42,0.0,11.82,0.0,16.59,0.0,6.24,0.0,7.64,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15751.643462833663
1745,2002-09-05,20.1,0.0,11.86,0.0,16.48,0.0,6.18,0.0,7.56,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15804.948516853403
1746,2002-09-06,20.459999,0.0,11.71,0.0,16.860001,0.0,6.25,0.0,7.59,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15605.054564279373
1747,2002-09-09,20.65,0.0,11.71,0.0,16.58,0.0,6.27,0.0,7.66,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15605.054564279373
1748,2002-09-10,20.790001,0.0,11.76,0.0,16.870001000000002,0.0,6.26,0.0,7.8,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15671.68588180405
1749,2002-09-11,20.780001000000002,0.0,11.69,0.0,17.15,0.0,6.27,0.0,7.84,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15578.402037269501
1750,2002-09-12,20.290001,0.0,11.79,0.0,16.629998999999998,0.0,6.23,0.0,7.81,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15711.664672318855
1751,2002-09-13,20.370001000000002,0.0,11.86,0.0,16.360001,0.0,6.2,0.0,7.71,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15804.948516853403
1752,2002-09-16,20.379998999999998,0.0,11.89,0.0,16.219998999999998,0.0,6.15,0.0,7.56,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15844.92730736821
1753,2002-09-17,19.99,0.0,11.91,0.0,16.030001000000002,0.0,6.15,0.0,7.64,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15871.57983437808
1754,2002-09-18,19.9,0.0,11.9,0.0,15.6,0.0,6.41,0.0,7.49,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15858.253570873147
1755,2002-09-19,19.32,0.0,11.96,0.0,15.39,0.0,6.28,0.0,7.42,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15938.211151902759
1756,2002-09-20,19.360001,0.0,11.93,0.0,15.45,0.0,6.22,0.0,7.38,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15898.23236138795
1757,2002-09-23,19.09,0.0,12.02,0.0,14.95,0.0,6.13,0.0,7.22,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,16018.16873293237
1758,2002-09-24,18.790001,0.0,12.06,0.0,14.69,0.0,6.0,0.0,7.13,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,16071.473786952112
1759,2002-09-25,19.25,0.0,11.93,0.0,14.89,0.0,6.07,0.0,7.12,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15898.23236138795
1760,2002-09-26,19.59,0.0,11.92,0.0,15.51,0.0,6.1,0.0,7.16,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15884.906097883017
1761,2002-09-27,18.940001000000002,0.07,11.98,0.0,15.5,0.0,6.12,0.0,7.11,0.0,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,VUSTX,333.1565876233854,15964.863678912629
1762,2002-09-30,18.700001,0.0,12.04,0.047,15.0,0.0,6.1,0.0,7.02,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,16107.454698415439
1763,2002-10-01,19.360001,0.0,11.94,0.0,15.63,0.0,6.11,0.0,7.12,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15973.671852083084
1764,2002-10-02,18.91,0.0,11.96,0.0,15.58,0.0,5.92,0.0,7.09,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,16000.428421349556
1765,2002-10-03,18.709999,0.0,11.95,0.0,15.42,0.0,5.87,0.0,7.05,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15987.05013671632
1766,2002-10-04,18.280001000000002,0.0,11.96,0.0,15.03,0.0,5.85,0.0,7.05,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,16000.428421349556
1767,2002-10-07,17.91,0.0,12.0,0.0,14.84,0.0,5.74,0.0,6.86,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,16053.941559882496
1768,2002-10-08,18.18,0.0,11.99,0.0,14.56,0.0,5.75,0.0,6.89,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,16040.563275249262
1769,2002-10-09,17.67,0.0,12.06,0.0,14.55,0.0,5.6,0.0,6.8,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,16134.21126768191
1770,2002-10-10,18.27,0.0,11.97,0.0,14.86,0.0,5.7,0.0,6.72,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,16013.806705982792
1771,2002-10-11,18.959999,0.0,11.84,0.0,15.59,0.0,5.78,0.0,6.79,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15839.88900575073
1772,2002-10-14,19.09,0.0,11.84,0.0,15.46,0.0,5.79,0.0,6.79,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15839.88900575073
1773,2002-10-15,19.959999,0.0,11.62,0.0,16.280001000000002,0.0,5.99,0.0,7.06,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15545.56674381955
1774,2002-10-16,19.49,0.0,11.58,0.0,16.02,0.0,5.89,0.0,7.05,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15492.05360528661
1775,2002-10-17,19.950001,0.0,11.47,0.0,16.379998999999998,0.0,6.0,0.0,7.21,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15344.892474321021
1776,2002-10-18,20.049999,0.0,11.46,0.0,16.290001,0.0,5.95,0.0,7.29,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15331.514189687787
1777,2002-10-21,20.379998999999998,0.0,11.4,0.0,16.35,0.0,5.92,0.0,7.29,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15251.244481888372
1778,2002-10-22,20.15,0.0,11.37,0.0,16.25,0.0,5.79,0.0,7.24,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15211.109627988664
1779,2002-10-23,20.299999,0.0,11.36,0.0,15.76,0.0,5.85,0.0,7.43,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15197.73134335543
1780,2002-10-24,20.02,0.0,11.44,0.0,16.120001000000002,0.0,5.82,0.0,7.43,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15304.757620421313
1781,2002-10-25,20.35,0.0,11.49,0.0,16.09,0.0,5.88,0.0,7.44,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15371.649043587491
1782,2002-10-28,20.18,0.0,11.49,0.0,16.34,0.0,5.92,0.0,7.5,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15371.649043587491
1783,2002-10-29,20.01,0.0,11.64,0.0,15.74,0.0,5.9,0.0,7.4,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15572.323313086023
1784,2002-10-30,20.209999,0.0,11.61,0.0,16.1,0.0,5.91,0.0,7.41,0.0,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,VUSTX,334.45711583088536,15532.188459186315
1785,2002-10-31,20.129998999999998,0.0,11.65,0.048,16.440001000000002,0.0,5.9,0.0,7.48,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15649.917363958788
1786,2002-11-01,20.48,0.0,11.61,0.0,16.34,0.0,5.92,0.0,7.48,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15596.183742108286
1787,2002-11-04,20.65,0.0,11.55,0.0,16.870001000000002,0.0,6.04,0.0,7.62,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15515.583309332533
1788,2002-11-05,20.780001000000002,0.0,11.52,0.0,17.01,0.0,6.06,0.0,7.58,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15475.283092944655
1789,2002-11-06,20.99,0.0,11.57,0.0,16.790001,0.0,6.06,0.0,7.69,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15542.450120257785
1790,2002-11-07,20.530001000000002,0.0,11.78,0.0,16.65,0.0,6.0,0.0,7.75,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15824.55163497292
1791,2002-11-08,20.34,0.0,11.87,0.0,16.540001,0.0,5.96,0.0,7.79,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15945.452284136549
1792,2002-11-11,19.92,0.0,11.87,0.0,16.41,0.0,5.87,0.0,7.67,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15945.452284136549
1793,2002-11-12,20.09,0.0,11.86,0.0,16.629998999999998,0.0,5.86,0.0,7.63,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15932.018878673924
1794,2002-11-13,20.09,0.0,11.87,0.0,16.469998999999998,0.0,5.83,0.0,7.59,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15945.452284136549
1795,2002-11-14,20.58,0.0,11.69,0.0,16.709999,0.0,5.82,0.0,7.65,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15703.65098580929
1796,2002-11-15,20.700001,0.0,11.68,0.0,16.85,0.0,5.88,0.0,7.76,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15690.217580346665
1797,2002-11-18,20.5,0.0,11.72,0.0,17.030001000000002,0.0,5.78,0.0,7.81,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15743.951202197168
1798,2002-11-19,20.4,0.0,11.77,0.0,16.99,0.0,5.75,0.0,7.74,0.0,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,VUSTX,335.83513656563923,15811.118229510295
