,Date,VTSMX,VTSMX Div,VUSTX,VUSTX Div,VEURX,VEURX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Capital
463,1997-07-30,22.280001000000002,0.0,10.27,0.0,19.9,0.0,10.95,0.0,13.94,0.0,VPACX,511.69062039518263,VEURX,304.4303480625731,11661.176219772453
464,1997-07-31,22.33,0.0,10.3,0.054000000000000006,19.9,0.0,11.01,0.0,13.97,0.0,VPACX,511.69062039518263,VEURX,304.4303480625731,11691.877656996165
465,1997-08-01,22.209999,0.0,10.13,0.0,19.709999,0.0,10.86,0.0,13.82,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11557.28199337465
466,1997-08-04,22.280001000000002,0.0,10.12,0.0,19.43,0.0,10.73,0.0,13.76,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11466.556153617476
467,1997-08-05,22.360001,0.0,10.11,0.0,19.41,0.0,10.58,0.0,13.69,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11454.981899926224
468,1997-08-06,22.530001000000002,0.0,10.13,0.0,19.58,0.0,10.75,0.0,13.86,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11517.706352556863
469,1997-08-07,22.360001,0.0,10.11,0.0,19.790001,0.0,10.7,0.0,13.76,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11570.665736620349
470,1997-08-08,21.959999,0.0,9.95,0.0,19.68,0.0,10.93,0.0,13.63,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11449.40774622309
471,1997-08-11,22.0,0.0,9.96,0.0,19.620001000000002,0.0,10.63,0.0,13.44,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11436.627876499686
472,1997-08-12,21.809998999999998,0.0,9.93,0.0,19.65,0.0,10.69,0.0,13.36,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11429.30354232121
473,1997-08-13,21.75,0.0,9.96,0.0,19.459999,0.0,10.75,0.0,13.37,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11387.91841194898
474,1997-08-14,21.809998999999998,0.0,10.03,0.0,19.290001,0.0,10.67,0.0,13.29,0.0,VUSTX,548.5646730001661,VEURX,304.4303480625731,11374.565388749048
475,1997-08-15,21.360001,0.0,10.03,0.0,19.25,0.0,10.74,0.0,13.03,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11362.387870396198
476,1997-08-18,21.549999,0.0,10.07,0.0,19.040001,0.0,10.6,0.0,12.83,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11407.701481045835
477,1997-08-19,21.85,0.0,10.07,0.0,19.290001,0.0,10.48,0.0,12.8,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11407.701481045835
478,1997-08-20,22.15,0.0,10.05,0.0,19.35,0.0,10.6,0.0,12.93,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11385.044675721017
479,1997-08-21,21.870001000000002,0.0,9.99,0.0,19.41,0.0,10.61,0.0,12.95,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11317.074259746563
480,1997-08-22,21.82,0.0,9.93,0.0,19.190001000000002,0.0,10.41,0.0,12.8,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11249.103843772109
481,1997-08-25,21.799999,0.0,9.92,0.0,19.17,0.0,10.33,0.0,12.76,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11237.775441109701
482,1997-08-26,21.67,0.0,9.93,0.0,19.1,0.0,10.38,0.0,12.71,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11249.103843772109
483,1997-08-27,21.719998999999998,0.0,9.94,0.0,19.1,0.0,10.21,0.0,12.67,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11260.432246434517
484,1997-08-28,21.540001,0.0,10.02,0.0,18.950001,0.0,10.11,0.0,12.25,0.0,VUSTX,548.5646730001661,VUSTX,584.2755932407312,11351.05946773379
485,1997-08-29,21.5,0.0,9.98,0.055,18.77,0.0,9.88,0.0,11.86,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11368.052071727405
486,1997-09-02,22.040001,0.0,10.02,0.0,19.1,0.0,9.64,0.0,11.83,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11413.615406684226
487,1997-09-03,22.08,0.0,10.0,0.0,19.280001000000002,0.0,9.92,0.0,11.98,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11390.833739205815
488,1997-09-04,22.15,0.0,10.0,0.0,19.26,0.0,9.88,0.0,11.98,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11390.833739205815
489,1997-09-05,22.15,0.0,9.96,0.0,19.42,0.0,9.95,0.0,12.42,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11345.270404248993
490,1997-09-08,22.219998999999998,0.0,9.99,0.0,19.360001,0.0,9.99,0.0,12.63,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11379.44290546661
491,1997-09-09,22.290001,0.0,9.98,0.0,19.309998999999998,0.0,10.17,0.0,12.75,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11368.052071727405
492,1997-09-10,22.02,0.0,9.95,0.0,19.129998999999998,0.0,10.12,0.0,12.48,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11333.879570509785
493,1997-09-11,21.9,0.0,9.93,0.0,18.93,0.0,9.87,0.0,12.22,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11311.097903031374
494,1997-09-12,22.16,0.0,10.01,0.0,19.07,0.0,9.72,0.0,12.32,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11402.22457294502
495,1997-09-15,22.1,0.0,10.03,0.0,19.299999,0.0,9.76,0.0,12.27,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11425.00624042343
496,1997-09-16,22.59,0.0,10.19,0.0,19.48,0.0,9.69,0.0,12.23,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11607.259580250724
497,1997-09-17,22.58,0.0,10.21,0.0,19.73,0.0,9.63,0.0,12.3,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11630.04124772914
498,1997-09-18,22.66,0.0,10.2,0.0,19.9,0.0,9.59,0.0,12.3,0.0,VUSTX,551.587825005678,VUSTX,587.4955489149035,11618.65041398993
499,1997-09-19,22.73,0.0,10.22,0.0,19.870001000000002,0.0,9.65,0.0,12.3,0.0,VUSTX,551.587825005678,VEURX,302.1743436203306,11641.432081468343
500,1997-09-22,22.85,0.0,10.25,0.0,19.99,0.0,9.66,0.0,12.21,0.0,VUSTX,551.587825005678,VEURX,302.1743436203306,11694.240335278608
501,1997-09-23,22.780001000000002,0.0,10.21,0.0,19.950001,0.0,9.72,0.0,12.21,0.0,VUSTX,551.587825005678,VEURX,302.1743436203306,11660.090150707912
502,1997-09-24,22.58,0.06,10.27,0.0,20.24,0.0,9.96,0.0,12.28,0.0,VUSTX,551.587825005678,VEURX,302.1743436203306,11780.815677683804
503,1997-09-25,22.450001,0.0,10.19,0.0,20.280001000000002,0.0,9.93,0.0,12.37,0.0,VUSTX,551.587825005678,VEURX,302.1743436203306,11748.775927602508
504,1997-09-26,22.6,0.0,10.23,0.0,20.41,0.0,9.8,0.0,12.41,0.0,VUSTX,551.587825005678,VEURX,302.1743436203306,11810.121803099035
505,1997-09-29,22.77,0.0,10.21,0.0,20.5,0.0,9.79,0.0,12.41,0.0,VUSTX,551.587825005678,VEURX,302.1743436203306,11826.285737524751
506,1997-09-30,22.68,0.0,10.19,0.053,20.59,0.0,9.85,0.0,12.48,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,11871.683826675766
507,1997-10-01,22.83,0.0,10.26,0.0,20.719998999999998,0.0,9.83,0.0,12.44,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,11948.419141548686
508,1997-10-02,22.969998999999998,0.0,10.29,0.0,20.84,0.0,9.72,0.0,12.53,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,12019.65468091652
509,1997-10-03,23.08,0.0,10.29,0.0,21.02,0.0,9.7,0.0,12.5,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,12100.33606936538
510,1997-10-06,23.25,0.0,10.33,0.0,20.959999,0.0,9.76,0.0,12.46,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,12127.53116661703
511,1997-10-07,23.450001,0.0,10.36,0.0,21.040001,0.0,9.66,0.0,12.47,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,12202.93929875481
512,1997-10-08,23.299999,0.0,10.23,0.0,20.940001000000002,0.0,9.75,0.0,12.56,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,12134.85180048558
513,1997-10-09,23.26,0.0,10.23,0.0,20.66,0.0,9.64,0.0,12.58,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,12043.66238581065
514,1997-10-10,23.200001,0.0,10.17,0.0,20.5,0.0,9.71,0.0,12.66,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,11981.833344264924
515,1997-10-13,23.23,0.0,10.16,0.0,20.83,0.0,9.52,0.0,12.63,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,12084.819636961653
516,1997-10-14,23.25,0.0,10.24,0.0,20.799999,0.0,9.44,0.0,12.64,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,12081.4051488349
517,1997-10-15,23.17,0.0,10.21,0.0,20.76,0.0,9.47,0.0,12.51,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,12048.93621869695
518,1997-10-16,22.93,0.0,10.21,0.0,20.76,0.0,9.68,0.0,12.47,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,11986.123076756867
519,1997-10-17,22.629998999999998,0.0,10.15,0.0,20.360001,0.0,9.62,0.0,12.38,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,11792.291631442622
520,1997-10-20,22.889999,0.0,10.17,0.0,20.33,0.0,9.38,0.0,12.24,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,11851.69028525595
521,1997-10-21,23.27,0.0,10.17,0.0,20.49,0.0,9.37,0.0,12.2,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,11997.27070616464
522,1997-10-22,23.209999,0.0,10.18,0.0,20.370001000000002,0.0,9.37,0.0,11.98,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,11946.972933909208
523,1997-10-23,22.780001000000002,0.0,10.26,0.0,19.82,0.0,9.01,0.0,11.4,0.0,VEURX,288.2876111383139,VTSMX,261.7214247503476,11675.874770295724
524,1997-10-24,22.6,0.0,10.3,0.0,19.809998999999998,0.0,9.01,0.0,11.31,0.0,VUSTX,554.4638144041152,VTSMX,261.7214247503476,11625.881487720242
525,1997-10-27,21.08,0.0,10.42,0.0,19.5,0.0,8.81,0.0,10.41,0.0,VUSTX,554.4638144041152,VTSMX,261.7214247503476,11294.600579828206
526,1997-10-28,21.98,0.0,10.29,0.0,18.780001000000002,0.0,8.44,0.0,10.14,0.0,VUSTX,554.4638144041152,VTSMX,261.7214247503476,11458.069566230984
527,1997-10-29,22.0,0.0,10.35,0.0,19.6,0.0,8.81,0.0,10.42,0.0,VUSTX,554.4638144041152,VTSMX,261.7214247503476,11496.571823590239
528,1997-10-30,21.65,0.0,10.42,0.0,19.4,0.0,8.61,0.0,10.03,0.0,VUSTX,554.4638144041152,VTSMX,261.7214247503476,11443.781791935904
529,1997-10-31,21.91,0.0,10.44,0.055,19.57,0.0,8.65,0.0,10.22,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11553.414148451306
530,1997-11-03,22.43,0.0,10.37,0.0,19.83,0.0,8.73,0.0,10.8,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11475.948727915711
531,1997-11-04,22.48,0.0,10.33,0.0,19.85,0.0,8.7,0.0,10.86,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11431.682773323944
532,1997-11-05,22.57,0.0,10.34,0.0,19.959999,0.0,8.61,0.0,10.83,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11442.749261971887
533,1997-11-06,22.459999,0.0,10.4,0.0,19.85,0.0,8.58,0.0,10.65,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11509.148193859539
534,1997-11-07,22.17,0.0,10.4,0.0,19.52,0.0,8.26,0.0,10.31,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11509.148193859539
535,1997-11-10,22.059998999999998,0.0,10.4,0.0,19.58,0.0,8.11,0.0,10.27,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11509.148193859539
536,1997-11-11,22.07,0.0,10.4,0.0,19.610001,0.0,8.15,0.0,10.19,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11509.148193859539
537,1997-11-12,21.65,0.0,10.42,0.0,19.309998999999998,0.0,7.93,0.0,9.8,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11531.281171155422
538,1997-11-13,21.83,0.0,10.44,0.0,19.299999,0.0,7.93,0.0,9.82,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11553.414148451306
539,1997-11-14,22.1,0.0,10.45,0.0,19.309998999999998,0.0,7.76,0.0,9.97,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11564.480637099246
540,1997-11-17,22.51,0.0,10.47,0.0,19.74,0.0,8.28,0.0,10.14,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11586.613614395132
541,1997-11-18,22.34,0.0,10.48,0.0,19.84,0.0,8.4,0.0,10.03,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11597.680103043074
542,1997-11-19,22.43,0.0,10.52,0.0,19.74,0.0,7.98,0.0,9.99,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11641.94605763484
543,1997-11-20,22.75,0.0,10.5,0.0,20.110001,0.0,8.06,0.0,9.86,0.0,VUSTX,557.3848402462825,VUSTX,549.2640245479039,11619.813080338958
544,1997-11-21,22.809998999999998,0.0,10.52,0.0,20.209999,0.0,8.38,0.0,10.12,0.0,VEURX,290.13799156501153,VTSMX,253.3212534662518,11641.94605763484
545,1997-11-24,22.43,0.0,10.47,0.0,19.93,0.0,8.33,0.0,10.01,0.0,VEURX,290.13799156501153,VTSMX,253.3212534662518,11464.445887138707
546,1997-11-25,22.51,0.0,10.49,0.0,19.790001,0.0,7.92,0.0,9.92,0.0,VEURX,290.13799156501153,VTSMX,253.3212534662518,11444.092558734897
547,1997-11-26,22.559998999999998,0.0,10.5,0.0,19.82,0.0,7.96,0.0,10.02,0.0,VEURX,290.13799156501153,VTSMX,253.3212534662518,11465.462217695915
548,1997-11-28,22.639999,0.0,10.52,0.053,19.84,0.0,8.17,0.0,10.08,0.0,VUSTX,547.1803947385769,VTSMX,253.3212534662518,11491.530677804516
549,1997-12-01,23.049999,0.0,10.53,0.0,20.16,0.0,8.22,0.0,10.14,0.0,VUSTX,547.1803947385769,VTSMX,253.3212534662518,11600.864195673064
550,1997-12-02,22.98,0.0,10.53,0.0,20.27,0.0,8.27,0.0,10.31,0.0,VUSTX,547.1803947385769,VTSMX,253.3212534662518,11583.131961251682
551,1997-12-03,23.1,0.0,10.56,0.0,20.280001000000002,0.0,8.19,0.0,10.3,0.0,VUSTX,547.1803947385769,VTSMX,253.3212534662518,11629.94592350979
552,1997-12-04,23.059998999999998,0.0,10.54,0.0,20.5,0.0,8.07,0.0,10.39,0.0,VUSTX,547.1803947385769,VTSMX,253.3212534662518,11608.869212155112
553,1997-12-05,23.290001,0.0,10.48,0.0,20.450001,0.0,8.09,0.0,10.42,0.0,VEURX,280.41321547418437,VTSMX,253.3212534662518,11634.302783410543
554,1997-12-08,23.309998999999998,0.0,10.43,0.0,20.52,0.0,8.04,0.0,10.58,0.0,VEURX,280.41321547418437,VTSMX,253.3212534662518,11658.997346507338
555,1997-12-09,23.139999,0.0,10.43,0.0,20.43,0.0,8.19,0.0,10.43,0.0,VEURX,280.41321547418437,VTSMX,253.3212534662518,11590.695544025399
556,1997-12-10,22.959999,0.0,10.47,0.0,20.35,0.0,8.16,0.0,10.25,0.0,VEURX,280.41321547418437,VTSMX,253.3212534662518,11522.66466116354
557,1997-12-11,22.6,0.0,10.55,0.0,20.030001000000002,0.0,7.89,0.0,9.8,0.0,VEURX,280.41321547418437,VTSMX,253.3212534662518,11341.737314698421
558,1997-12-12,22.530001000000002,0.0,10.63,0.0,20.09,0.0,7.79,0.0,9.73,0.0,VUSTX,529.9625116534679,VUSTX,536.9076287785424,11340.82959279227
559,1997-12-15,22.690001000000002,0.0,10.59,0.0,20.110001,0.0,7.76,0.0,9.76,0.0,VUSTX,529.9625116534679,VUSTX,536.9076287785424,11298.15478717499
560,1997-12-16,22.83,0.0,10.6,0.0,20.34,0.0,7.75,0.0,9.79,0.0,VUSTX,529.9625116534679,VUSTX,536.9076287785424,11308.82348857931
561,1997-12-17,22.799999,0.0,10.57,0.0,20.549999,0.0,8.12,0.0,9.97,0.0,VUSTX,529.9625116534679,VUSTX,536.9076287785424,11276.81738436635
562,1997-12-18,22.559998999999998,0.0,10.62,0.0,20.52,0.0,8.02,0.0,9.99,0.0,VUSTX,529.9625116534679,VUSTX,536.9076287785424,11330.16089138795
563,1997-12-19,22.4,0.0,10.66,0.0,20.110001,0.0,7.73,0.0,9.81,0.0,VEURX,280.9249176181527,VUSTX,536.9076287785424,11372.83569700523
564,1997-12-22,22.530001000000002,0.0,10.67,0.0,20.07,0.0,7.47,0.0,9.81,0.0,VEURX,280.9249176181527,VUSTX,536.9076287785424,11366.967495663372
565,1997-12-23,21.889999,0.37200000000000005,10.67,0.0,20.24,0.0,7.51,0.0,9.84,0.0,VEURX,280.9249176181527,VUSTX,536.9076287785424,11414.724731658458
566,1997-12-24,21.77,0.0,10.66,0.0,20.209999,0.0,7.54,0.0,9.78,0.0,VEURX,280.9249176181527,VUSTX,536.9076287785424,11400.92762691721
567,1997-12-26,21.85,0.0,10.66,0.0,20.209999,0.0,7.56,0.0,9.86,0.0,VEURX,280.9249176181527,VUSTX,536.9076287785424,11400.92762691721
568,1997-12-29,22.209999,0.0,10.64,0.0,20.17,0.42,7.54,0.09,9.81,0.23,VEURX,286.7746184312228,VUSTX,536.9076287785424,11496.941223961456
569,1997-12-30,22.6,0.0,10.59,0.0,20.190001000000002,0.0,7.72,0.0,9.97,0.0,VEURX,286.7746184312228,VUSTX,536.9076287785424,11475.831621665771
570,1997-12-31,22.639999,0.0,10.64,0.054000000000000006,20.129998999999998,0.0,7.72,0.0,9.99,0.0,VEURX,286.002571694207,VUSTX,541.0931844174637,11514.462964403629
571,1998-01-02,22.709999,0.0,10.72,0.0,20.299999,0.0,7.59,0.0,9.96,0.0,VEURX,286.002571694207,VUSTX,541.0931844174637,11606.370856345042
572,1998-01-05,22.76,0.0,10.87,0.0,20.530001000000002,0.0,7.43,0.0,9.83,0.0,VEURX,286.002571694207,VUSTX,541.0931844174637,11753.315997502472
573,1998-01-06,22.52,0.0,10.87,0.0,20.389999,0.0,7.38,0.0,9.51,0.0,VEURX,286.002571694207,VUSTX,541.0931844174637,11713.275065460139
574,1998-01-07,22.440001000000002,0.0,10.79,0.0,20.280001000000002,0.0,7.43,0.0,9.28,0.0,VEURX,286.002571694207,VUSTX,541.0931844174637,11638.527899825523
575,1998-01-08,22.26,0.0,10.83,0.0,20.190001000000002,0.0,7.34,0.0,8.98,0.0,VEURX,286.002571694207,VUSTX,541.0931844174637,11634.431395749743
576,1998-01-09,21.6,0.0,10.89,0.0,19.860001,0.0,7.28,0.0,8.68,0.0,VUSTX,521.5804738153831,VUSTX,541.0931844174637,11572.516138155703
577,1998-01-12,21.76,0.0,10.91,0.0,19.41,0.0,6.98,0.0,8.34,0.0,VUSTX,521.5804738153831,VUSTX,541.0931844174637,11593.76961132036
578,1998-01-13,22.08,0.0,10.89,0.0,19.700001,0.0,7.11,0.0,8.65,0.0,VUSTX,521.5804738153831,VUSTX,541.0931844174637,11572.516138155703
579,1998-01-14,22.23,0.0,10.87,0.0,19.809998999999998,0.0,7.35,0.0,8.86,0.0,VUSTX,521.5804738153831,VUSTX,541.0931844174637,11551.262664991043
580,1998-01-15,22.110001,0.0,10.86,0.0,19.82,0.0,7.35,0.0,8.68,0.0,VUSTX,521.5804738153831,VUSTX,541.0931844174637,11540.635928408716
581,1998-01-16,22.35,0.0,10.79,0.0,20.139999,0.0,7.73,0.0,8.92,0.0,VEURX,279.43662323260213,VUSTX,541.0931844174637,11466.248772332416
582,1998-01-20,22.719998999999998,0.0,10.76,0.0,20.25,0.0,7.93,0.0,9.16,0.0,VEURX,279.43662323260213,VUSTX,541.0931844174637,11480.754284792103
583,1998-01-21,22.57,0.0,10.79,0.0,20.309998999999998,0.0,8.02,0.0,9.07,0.0,VEURX,279.43662323260213,VUSTX,541.0931844174637,11513.752998281958
584,1998-01-22,22.379998999999998,0.0,10.75,0.0,20.459999,0.0,7.94,0.0,8.93,0.0,VEURX,279.43662323260213,VUSTX,541.0931844174637,11534.024764390151
585,1998-01-23,22.27,0.0,10.59,0.0,20.559998999999998,0.0,8.06,0.0,8.82,0.0,VEURX,279.43662323260213,VUSTX,541.0931844174637,11475.393517206616
586,1998-01-26,22.209999,0.0,10.68,0.0,20.6,0.0,8.25,0.0,8.89,0.0,VEURX,279.43662323260213,VUSTX,541.0931844174637,11535.269648170117
587,1998-01-27,22.43,0.0,10.62,0.0,20.780001000000002,0.0,8.28,0.0,9.03,0.0,VEURX,279.43662323260213,VUSTX,541.0931844174637,11553.10292872356
588,1998-01-28,22.66,0.0,10.63,0.0,20.9,0.0,8.3,0.0,9.06,0.0,VEURX,279.43662323260213,VUSTX,541.0931844174637,11592.045975919023
589,1998-01-29,22.83,0.0,10.75,0.0,20.870001000000002,0.0,8.27,0.0,9.09,0.0,VEURX,279.43662323260213,VUSTX,541.0931844174637,11648.594338788764
590,1998-01-30,22.74,0.0,10.79,0.054000000000000006,20.969998999999998,0.0,8.13,0.0,9.18,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11727.400201574019
591,1998-02-02,23.18,0.0,10.73,0.0,21.370001000000002,0.0,8.25,0.0,9.64,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11806.547340276973
592,1998-02-03,23.309998999999998,0.0,10.73,0.0,21.440001000000002,0.0,8.39,0.0,9.85,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11826.107903903256
593,1998-02-04,23.370001000000002,0.0,10.72,0.0,21.51,0.0,8.44,0.0,9.71,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11840.230176515692
594,1998-02-05,23.34,0.0,10.66,0.0,21.809998999999998,0.0,8.52,0.0,9.83,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11891.432814585514
595,1998-02-06,23.52,0.0,10.66,0.0,21.83,0.0,8.53,0.0,9.92,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11897.021826486787
596,1998-02-09,23.5,0.0,10.63,0.0,21.6,0.0,8.61,0.0,9.99,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11816.437368411624
597,1998-02-10,23.700001,0.0,10.65,0.0,21.610001,0.0,8.7,0.0,10.14,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11830.108037235017
598,1998-02-11,23.74,0.0,10.72,0.0,21.68,0.0,8.68,0.0,10.21,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11887.734402465234
599,1998-02-12,23.82,0.0,10.72,0.0,21.59,0.0,8.61,0.0,9.96,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11862.5851063743
600,1998-02-13,23.77,0.0,10.75,0.0,21.52,0.0,8.38,0.0,9.78,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11859.338577479684
601,1998-02-17,23.809998999999998,0.0,10.8,0.0,21.969998999999998,0.0,8.27,0.0,9.74,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,12012.274836383844
602,1998-02-18,24.0,0.0,10.76,0.0,22.09,0.0,8.27,0.0,9.85,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,12024.05546429949
603,1998-02-19,23.950001,0.0,10.74,0.0,21.93,0.0,8.28,0.0,9.92,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11968.469581427828
604,1998-02-20,24.040001,0.0,10.72,0.0,22.040001,0.0,8.23,0.0,9.9,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11988.331866265593
605,1998-02-23,24.15,0.0,10.68,0.0,22.290001,0.0,8.16,0.0,9.9,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,12036.438975764853
606,1998-02-24,23.98,0.0,10.59,0.0,22.139999,0.0,8.07,0.0,9.92,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,11945.580819211715
607,1998-02-25,24.26,0.0,10.66,0.0,22.42,0.0,8.09,0.0,10.04,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,12061.889434194025
608,1998-02-26,24.4,0.0,10.63,0.0,22.540001,0.0,8.2,0.0,10.14,0.0,VEURX,279.43662323260213,VUSTX,543.8011577222405,12079.108073686893
609,1998-02-27,24.41,0.0,10.66,0.049,22.6,0.0,8.41,0.0,10.27,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12138.834283104283
610,1998-03-02,24.389999,0.0,10.55,0.0,22.93,0.0,8.58,0.0,10.36,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12170.955280048225
611,1998-03-03,24.469998999999998,0.0,10.5,0.0,22.92,0.0,8.51,0.0,10.29,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12140.845873487346
612,1998-03-04,24.389999,0.0,10.51,0.0,22.58,0.0,8.45,0.0,10.15,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12051.300429653971
613,1998-03-05,24.120001000000002,0.0,10.5,0.0,22.34,0.0,8.25,0.0,9.94,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,11978.772632012437
614,1998-03-06,24.58,0.0,10.55,0.0,22.700001,0.0,8.32,0.0,10.02,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12106.68513614135
615,1998-03-09,24.49,0.0,10.61,0.0,22.92,0.0,8.26,0.0,10.02,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12200.938962210163
616,1998-03-10,24.76,0.0,10.61,0.0,22.98,0.0,8.27,0.0,10.09,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12217.705159604116
617,1998-03-11,24.870001000000002,0.0,10.65,0.0,23.040001,0.0,8.12,0.0,10.16,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12256.32366869754
618,1998-03-12,24.92,0.0,10.72,0.0,23.129998999999998,0.0,8.05,0.0,10.19,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12319.7134623752
619,1998-03-13,24.9,0.0,10.7,0.0,23.440001000000002,0.0,8.27,0.0,10.34,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12395.413358319134
620,1998-03-16,25.129998999999998,0.0,10.74,0.0,23.459999,0.0,8.15,0.0,10.32,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12422.853564173382
621,1998-03-17,25.15,0.0,10.71,0.0,23.709999,0.0,8.18,0.0,10.37,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12476.323695784402
622,1998-03-18,25.27,0.0,10.69,0.0,23.6,0.0,8.04,0.0,10.39,0.0,VEURX,279.43662323260213,VUSTX,546.3008065710576,12434.659930534017
