,Date,VTSMX,VTSMX Div,VUSTX,VUSTX Div,VEURX,VEURX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Capital
1095,2000-02-01,32.23,0.0,9.79,0.0,27.059998999999998,0.0,11.47,0.0,12.05,0.0,VUSTX,543.0354793047136,VUSTX,536.6075417359478,VUSTX,526.7251463570827,15726.344358823913
1096,2000-02-02,32.290001000000004,0.0,9.85,0.0,27.4,0.0,11.56,0.0,12.14,0.0,VUSTX,543.0354793047136,VUSTX,536.6075417359478,VUSTX,526.7251463570827,15822.72644886778
1097,2000-02-03,32.75,0.0,9.94,0.0,28.129998999999998,0.0,11.71,0.0,12.42,0.0,VUSTX,543.0354793047136,VUSTX,536.6075417359478,VUSTX,526.7251463570827,15967.299583933574
1098,2000-02-04,32.759997999999996,0.0,9.91,0.0,28.030001000000002,0.0,11.87,0.0,12.56,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VTSMX,159.33597433060558,15919.108538911645
1099,2000-02-07,32.860001000000004,0.0,9.84,0.0,27.719998999999998,0.0,11.82,0.0,12.73,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VTSMX,159.33597433060558,15949.068345552656
1100,2000-02-08,33.27,0.0,9.94,0.0,28.6,0.0,11.6,0.0,12.79,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VTSMX,159.33597433060558,16207.055209413902
1101,2000-02-09,32.66,0.0,9.86,0.0,28.73,0.0,11.72,0.0,12.81,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VTSMX,159.33597433060558,16143.092773761538
1102,2000-02-10,32.860001000000004,0.0,9.78,0.0,28.530001000000002,0.0,11.72,0.0,12.89,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VTSMX,159.33597433060558,16171.29377751155
1103,2000-02-11,32.27,0.0,9.82,0.0,28.450001,0.0,11.73,0.0,12.86,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VUSTX,523.6020256261347,16049.254138781807
1104,2000-02-14,32.360001000000004,0.0,9.89,0.0,28.1,0.0,11.66,0.0,12.72,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VUSTX,523.6020256261347,15959.520310531625
1105,2000-02-15,32.57,0.0,9.86,0.0,27.66,0.0,11.44,0.0,12.67,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VUSTX,523.6020256261347,15838.913469544317
1106,2000-02-16,32.380001,0.0,9.85,0.0,28.030001000000002,0.0,11.4,0.0,12.67,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VUSTX,523.6020256261347,15903.873101120675
1107,2000-02-17,32.529999,0.0,9.89,0.0,28.35,0.0,11.5,0.0,12.65,0.0,VEIEX,428.4619108208369,VEURX,189.71746517608912,VUSTX,523.6020256261347,15976.957343068185
1108,2000-02-18,31.67,0.0,9.96,0.0,28.17,0.0,11.43,0.0,12.53,0.0,VUSTX,539.0188496571371,VEURX,189.71746517608912,VUSTX,523.6020256261347,15928.044911831821
1109,2000-02-22,31.719998999999998,0.0,10.05,0.0,28.41,0.0,11.02,0.0,12.22,0.0,VUSTX,539.0188496571371,VEURX,189.71746517608912,VUSTX,523.6020256261347,16069.212982249574
1110,2000-02-23,32.080002,0.0,9.99,0.0,28.75,0.0,11.08,0.0,12.39,0.0,VUSTX,539.0188496571371,VEURX,189.71746517608912,VUSTX,523.6020256261347,16069.959667892446
1111,2000-02-24,32.07,0.0,10.02,0.0,28.559998999999998,0.0,11.19,0.0,12.52,0.0,VUSTX,539.0188496571371,VEURX,189.71746517608912,VUSTX,523.6020256261347,16065.791786050022
1112,2000-02-25,31.74,0.0,9.97,0.0,28.610001,0.0,11.36,0.0,12.49,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VUSTX,523.6020256261347,16022.146994979597
1113,2000-02-28,32.009997999999996,0.0,9.92,0.0,27.969998999999998,0.0,11.44,0.0,12.25,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VUSTX,523.6020256261347,15771.283581269667
1114,2000-02-29,32.639998999999996,0.0,9.98,0.048,28.190001000000002,0.0,11.37,0.0,12.31,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VUSTX,526.1203520018917,15895.386760631212
1115,2000-03-01,33.07,0.0,9.97,0.0,28.690001000000002,0.0,11.59,0.0,12.47,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VUSTX,526.1203520018917,16053.826793219898
1116,2000-03-02,33.060001,0.0,9.98,0.0,29.26,0.0,11.55,0.0,12.55,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VUSTX,526.1203520018917,16201.648013933154
1117,2000-03-03,33.810001,0.0,10.03,0.0,29.42,0.0,11.45,0.0,12.63,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16292.730077721752
1118,2000-03-06,33.540001000000004,0.0,9.99,0.0,29.65,0.0,11.29,0.0,12.68,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16315.737398561563
1119,2000-03-07,32.830002,0.0,9.99,0.0,29.309998999999998,0.0,11.51,0.0,12.7,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16149.02357401446
1120,2000-03-08,33.040001000000004,0.0,9.97,0.0,28.959999,0.0,11.45,0.0,12.79,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16154.122529967313
1121,2000-03-09,33.849998,0.0,9.98,0.0,29.379998999999998,0.0,11.4,0.0,12.91,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16411.858210251365
1122,2000-03-10,33.720001,0.0,9.94,0.0,29.49,0.0,11.41,0.0,12.91,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16412.4376886116
1123,2000-03-13,33.25,0.0,9.94,0.0,28.879998999999998,0.0,11.12,0.0,12.59,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16085.66816388651
1124,2000-03-14,32.5,0.0,10.01,0.0,28.809998999999998,0.0,11.14,0.0,12.47,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,15903.697790070084
1125,2000-03-15,32.82,0.0,10.05,0.0,28.34,0.0,11.09,0.0,12.4,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,15834.357039272969
1126,2000-03-16,34.259997999999996,0.0,10.07,0.0,28.870001000000002,0.0,11.31,0.0,12.47,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16189.777654006775
1127,2000-03-17,34.439999,0.0,10.12,0.0,28.940001000000002,0.0,11.44,0.0,12.59,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16282.78389595456
1128,2000-03-20,33.880001,0.0,10.13,0.0,29.299999,0.0,11.4,0.0,12.46,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16207.744071063056
1129,2000-03-21,34.59,0.0,10.15,0.0,29.34,0.0,11.42,0.0,12.51,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16347.661251347618
1130,2000-03-22,35.02,0.0,10.14,0.0,29.129998999999998,0.0,11.33,0.0,12.49,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16366.328491208224
1131,2000-03-23,35.540001000000004,0.0,10.18,0.0,29.26,0.0,11.32,0.0,12.63,0.0,VEIEX,430.2656470041359,VEURX,189.71746517608912,VTSMX,156.0776981514722,16532.389701095624
1132,2000-03-24,35.450001,0.13,10.09,0.0,29.85,0.05,11.36,0.0,12.74,0.0,VEIEX,430.2656470041359,VEURX,190.03524987487654,VTSMX,156.65005640781445,16707.381207904837
1133,2000-03-27,35.330002,0.0,10.09,0.0,29.76,0.0,11.52,0.0,12.84,0.0,VEIEX,430.2656470041359,VEURX,190.03524987487654,VTSMX,156.65005640781445,16714.50674999763
1134,2000-03-28,34.860001000000004,0.0,10.09,0.0,29.74,0.0,11.8,0.0,12.68,0.0,VEIEX,430.2656470041359,VEURX,190.03524987487654,VTSMX,156.65005640781445,16568.237858317738
1135,2000-03-29,34.560001,0.0,10.09,0.0,29.26,0.0,12.12,0.0,12.5,0.0,VEIEX,430.2656470041359,VEURX,190.03524987487654,VTSMX,156.65005640781445,16352.57810499471
1136,2000-03-30,33.990002000000004,0.0,10.19,0.0,28.610001,0.0,11.97,0.0,12.19,0.0,VEIEX,430.2656470041359,VEURX,190.03524987487654,VTSMX,156.65005640781445,16006.38265653761
1137,2000-03-31,34.369999,0.0,10.24,0.053,28.82,0.0,12.2,0.0,12.19,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,16105.816420460886
1138,2000-04-03,33.950001,0.0,10.25,0.0,28.309998999999998,0.0,12.16,0.0,12.01,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,16027.853384370988
1139,2000-04-04,33.549999,0.0,10.33,0.0,28.41,0.0,12.03,0.0,11.93,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,15950.108715118306
1140,2000-04-05,33.540001000000004,0.0,10.31,0.0,28.09,0.0,11.95,0.0,11.8,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,15902.857496251956
1141,2000-04-06,34.029999,0.0,10.31,0.0,28.52,0.0,11.8,0.0,12.04,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,15913.387905305153
1142,2000-04-07,34.5,0.0,10.39,0.0,28.85,0.0,11.8,0.0,12.21,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,16028.744450799782
1143,2000-04-10,33.869999,0.0,10.4,0.0,28.85,0.0,11.87,0.0,12.16,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,15966.38433423889
1144,2000-04-11,33.599998,0.0,10.31,0.0,28.4,0.0,11.79,0.0,11.94,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,15841.82110731709
1145,2000-04-12,32.669998,0.0,10.24,0.0,28.23,0.0,11.94,0.0,11.9,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,15725.862785502652
1146,2000-04-13,32.07,0.0,10.29,0.0,28.190001000000002,0.0,11.7,0.0,11.66,0.0,VPACX,440.0496289743412,VTSMX,156.2003383673931,VUSTX,524.2778782702111,15552.74487784256
1147,2000-04-14,30.0,0.0,10.31,0.0,27.450001,0.0,11.44,0.0,11.33,0.0,VUSTX,488.2800926737597,VUSTX,454.5111688672932,VUSTX,524.2778782702111,15125.482831454134
1148,2000-04-17,30.9,0.0,10.19,0.0,27.059998999999998,0.0,11.06,0.0,10.72,0.0,VUSTX,488.2800926737597,VUSTX,454.5111688672932,VUSTX,524.2778782702111,14949.43453467678
1149,2000-04-18,32.060001,0.0,10.18,0.0,27.25,0.0,11.32,0.0,10.99,0.0,VUSTX,488.2800926737597,VUSTX,454.5111688672932,VUSTX,524.2778782702111,14934.763843278666
1150,2000-04-19,31.799999,0.0,10.27,0.0,27.360001,0.0,11.42,0.0,10.98,0.0,VUSTX,488.2800926737597,VUSTX,454.5111688672932,VUSTX,524.2778782702111,15066.80006586168
1151,2000-04-20,31.870001000000002,0.0,10.27,0.0,27.52,0.0,11.43,0.0,11.02,0.0,VUSTX,488.2800926737597,VUSTX,454.5111688672932,VUSTX,524.2778782702111,15066.80006586168
1152,2000-04-24,31.57,0.0,10.24,0.0,27.5,0.0,11.62,0.0,10.97,0.0,VUSTX,488.2800926737597,VUSTX,454.5111688672932,VUSTX,524.2778782702111,15022.787991667343
1153,2000-04-25,32.73,0.0,10.17,0.0,27.469998999999998,0.0,11.63,0.0,11.17,0.0,VUSTX,488.2800926737597,VUSTX,454.5111688672932,VUSTX,524.2778782702111,14920.093151880556
1154,2000-04-26,32.349998,0.0,10.16,0.0,27.610001,0.0,11.55,0.0,11.2,0.0,VUSTX,488.2800926737597,VUSTX,454.5111688672932,VUSTX,524.2778782702111,14905.422460482443
1155,2000-04-27,32.580002,0.0,10.1,0.0,27.059998999999998,0.0,11.47,0.0,11.22,0.0,VUSTX,488.2800926737597,VUSTX,454.5111688672932,VUSTX,524.2778782702111,14817.398312093766
1156,2000-04-28,32.580002,0.0,10.12,0.052000000000000005,27.57,0.0,11.35,0.0,11.28,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14923.027290160175
1157,2000-05-01,33.029999,0.0,10.11,0.0,27.49,0.0,11.53,0.0,11.28,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14908.281215762785
1158,2000-05-02,32.380001,0.0,10.05,0.0,27.98,0.0,11.58,0.0,11.34,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14819.804769378436
1159,2000-05-03,31.709999,0.0,9.95,0.0,27.1,0.0,11.56,0.0,11.14,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14672.344025404522
1160,2000-05-04,31.73,0.0,9.87,0.0,27.049999,0.0,11.61,0.0,11.07,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14554.375430225387
1161,2000-05-05,32.220001,0.0,9.83,0.0,27.15,0.0,11.58,0.0,11.05,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14495.391132635823
1162,2000-05-08,31.93,0.0,9.77,0.0,26.98,0.0,11.49,0.0,10.87,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14406.914686251475
1163,2000-05-09,31.58,0.0,9.82,0.0,26.809998999999998,0.0,11.27,0.0,10.81,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14480.645058238435
1164,2000-05-10,30.790001,0.0,9.87,0.0,26.530001000000002,0.0,11.24,0.0,10.69,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14554.375430225387
1165,2000-05-11,31.4,0.0,9.89,0.0,26.780001000000002,0.0,10.97,0.0,10.67,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14583.867579020172
1166,2000-05-12,31.67,0.0,9.82,0.0,27.43,0.0,11.18,0.0,10.78,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14480.645058238435
1167,2000-05-15,32.360001000000004,0.0,9.87,0.0,27.219998999999998,0.0,11.1,0.0,10.84,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14554.375430225387
1168,2000-05-16,32.75,0.0,9.91,0.0,27.450001,0.0,11.16,0.0,11.0,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14613.359727814957
1169,2000-05-17,32.32,0.0,9.86,0.0,26.67,0.0,11.07,0.0,10.8,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14539.629355827998
1170,2000-05-18,32.0,0.0,9.78,0.0,26.780001000000002,0.0,11.0,0.0,10.65,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14421.660760648865
1171,2000-05-19,31.27,0.0,9.81,0.0,25.959999,0.0,11.04,0.0,10.47,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14465.898983841042
1172,2000-05-22,31.059998999999998,0.0,9.87,0.0,25.82,0.0,10.71,0.0,10.25,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14554.375430225387
1173,2000-05-23,30.379998999999998,0.0,9.86,0.0,26.1,0.0,10.78,0.0,10.15,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14539.629355827998
1174,2000-05-24,30.85,0.0,9.85,0.0,25.82,0.0,10.67,0.0,10.18,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14524.883281430608
1175,2000-05-25,30.469998999999998,0.0,9.94,0.0,26.35,0.0,10.72,0.0,10.22,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14657.59795100713
1176,2000-05-26,30.4,0.0,9.98,0.0,26.620001000000002,0.0,10.67,0.0,10.23,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14716.582248596696
1177,2000-05-30,31.530001000000002,0.0,9.94,0.0,27.440001000000002,0.0,10.99,0.0,10.54,0.0,VUSTX,490.78904176654976,VUSTX,456.84660175080097,VUSTX,526.9717962217971,14657.59795100713
1178,2000-05-31,31.469998999999998,0.0,10.02,0.054000000000000006,27.41,0.0,10.68,0.0,10.68,0.0,VUSTX,493.4340126503216,VUSTX,459.3086493051466,VUSTX,529.8117639858667,14855.195347932176
1179,2000-06-01,32.23,0.0,10.1,0.0,27.879998999999998,0.0,10.75,0.0,10.89,0.0,VUSTX,493.4340126503216,VUSTX,459.3086493051466,VUSTX,529.8117639858667,14973.799702007484
1180,2000-06-02,33.119999,0.0,10.13,0.0,28.950001,0.0,11.15,0.0,11.28,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,15018.276334785724
1181,2000-06-05,32.98,0.0,10.16,0.0,28.709999,0.0,11.26,0.0,11.33,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,15003.427702607838
1182,2000-06-06,32.720001,0.0,10.16,0.0,28.940001000000002,0.0,11.39,0.0,11.23,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,15067.82027644874
1183,2000-06-07,33.080002,0.0,10.18,0.0,28.719998999999998,0.0,11.35,0.0,11.24,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,15059.67669474188
1184,2000-06-08,32.880001,0.0,10.19,0.0,28.629998999999998,0.0,11.29,0.0,11.21,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,14987.997317736937
1185,2000-06-09,32.889998999999996,0.0,10.18,0.0,28.52,0.0,11.26,0.0,11.34,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,14955.560489913049
1186,2000-06-12,32.509997999999996,0.0,10.21,0.0,28.620001000000002,0.0,11.29,0.0,11.32,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,14934.16467573514
1187,2000-06-13,32.990002000000004,0.0,10.15,0.0,28.74,0.0,11.19,0.0,11.27,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,14979.014016623882
1188,2000-06-14,32.950001,0.0,10.19,0.0,29.0,0.0,11.08,0.0,11.35,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,14972.283106296782
1189,2000-06-15,33.110001000000004,0.0,10.17,0.0,28.65,0.0,10.88,0.0,11.16,0.0,VPACX,448.2947576814133,VTSMX,140.48299389927928,VEURX,185.3883586800854,14840.215508246354
1190,2000-06-16,32.869999,0.0,10.24,0.0,28.75,0.0,10.94,0.0,11.07,0.0,VUSTX,478.9399071322911,VTSMX,140.48299389927928,VEURX,185.3883586800854,14851.935830073433
1191,2000-06-19,33.41,0.0,10.21,0.0,28.67,0.0,11.12,0.0,11.09,0.0,VUSTX,478.9399071322911,VTSMX,140.48299389927928,VEURX,185.3883586800854,14898.597521353662
1192,2000-06-20,33.310001,0.0,10.2,0.0,28.799999,0.0,11.29,0.0,11.21,0.0,VUSTX,478.9399071322911,VTSMX,140.48299389927928,VEURX,185.3883586800854,14903.860264615458
1193,2000-06-21,33.419998,0.0,10.13,0.0,28.290001,0.0,11.45,0.0,11.24,0.0,VUSTX,478.9399071322911,VTSMX,140.48299389927928,VEURX,185.3883586800854,14791.23948684601
1194,2000-06-22,32.799999,0.0,10.12,0.0,27.99,0.0,11.49,0.0,11.16,0.0,VUSTX,478.9399071322911,VTSMX,140.48299389927928,VEURX,185.3883586800854,14643.734079047743
1195,2000-06-23,32.419998,0.08,10.06,0.0,27.860001,0.0,11.38,0.0,11.04,0.0,VPACX,423.38624479357196,VTSMX,140.82965152436432,VUSTX,513.4115167212263,14548.752344726974
1196,2000-06-26,32.720001,0.0,10.12,0.0,27.870001000000002,0.0,11.21,0.0,11.08,0.0,VPACX,423.38624479357196,VTSMX,140.82965152436432,VUSTX,513.4115167212263,14549.830692061605
1197,2000-06-27,32.549999,0.0,10.15,0.0,27.860001,0.0,11.39,0.0,11.19,0.0,VPACX,423.38624479357196,VTSMX,140.82965152436432,VUSTX,513.4115167212263,14617.50123920764
1198,2000-06-28,32.779999,0.0,10.12,0.0,28.02,0.0,11.47,0.0,11.25,0.0,VPACX,423.38624479357196,VTSMX,140.82965152436432,VUSTX,513.4115167212263,14668.36061314009
1199,2000-06-29,32.540001000000004,0.0,10.21,0.0,27.549999,0.0,11.59,0.0,11.23,0.0,VPACX,423.38624479357196,VTSMX,140.82965152436432,VUSTX,513.4115167212263,14731.575164313688
1200,2000-06-30,32.779999,0.0,10.2,0.05,28.030001000000002,0.0,11.51,0.0,11.34,0.0,VPACX,427.2238505677843,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14752.039560105593
1201,2000-07-03,33.110001000000004,0.0,10.24,0.0,28.26,0.0,11.57,0.0,11.6,0.0,VPACX,427.2238505677843,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14939.92017576697
1202,2000-07-05,32.59,0.0,10.24,0.0,28.209999,0.0,11.48,0.0,11.61,0.0,VPACX,427.2238505677843,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14827.800664272709
1203,2000-07-06,32.880001,0.0,10.19,0.0,28.280001000000002,0.0,11.34,0.0,11.56,0.0,VPACX,427.2238505677843,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14789.811120098397
1204,2000-07-07,33.369999,0.0,10.23,0.0,28.559998999999998,0.0,11.38,0.0,11.6,0.0,VPACX,427.2238505677843,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14897.750093808834
1205,2000-07-10,33.32,0.0,10.22,0.0,28.58,0.0,11.57,0.0,11.66,0.0,VPACX,427.2238505677843,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14997.439953099636
1206,2000-07-11,33.380001,0.0,10.22,0.0,28.5,0.0,11.54,0.0,11.49,0.0,VPACX,427.2238505677843,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14919.90718717618
1207,2000-07-12,33.779999,0.0,10.21,0.0,28.530001000000002,0.0,11.41,0.0,11.58,0.0,VPACX,427.2238505677843,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14963.39857652695
1208,2000-07-13,33.93,0.0,10.29,0.0,28.41,0.0,11.23,0.0,11.55,0.0,VPACX,427.2238505677843,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14895.991166556312
1209,2000-07-14,34.25,0.0,10.21,0.0,28.540001,0.0,11.25,0.0,11.57,0.0,VUSTX,470.7412653170982,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14961.211596596402
1210,2000-07-17,34.290001000000004,0.0,10.15,0.0,28.639999,0.0,11.21,0.0,11.6,0.0,VUSTX,470.7412653170982,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14951.976546941849
1211,2000-07-18,33.849998,0.0,10.16,0.0,28.299999,0.0,11.01,0.0,11.51,0.0,VUSTX,470.7412653170982,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14851.652296591268
1212,2000-07-19,33.48,0.0,10.15,0.0,28.08,0.0,11.0,0.0,11.27,0.0,VUSTX,470.7412653170982,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14687.370445145201
1213,2000-07-20,33.919998,0.0,10.29,0.0,28.280001000000002,0.0,11.0,0.0,11.27,0.0,VUSTX,470.7412653170982,VEIEX,433.6284409202114,VTSMX,150.01057565728414,14819.278575557651
1214,2000-07-21,33.48,0.0,10.32,0.0,28.07,0.0,10.86,0.0,11.33,0.0,VUSTX,470.7412653170982,VUSTX,476.06688329709255,VTSMX,150.01057565728414,14793.41416670432
1215,2000-07-24,33.029999,0.0,10.29,0.0,28.129998999999998,0.0,10.76,0.0,11.14,0.0,VUSTX,470.7412653170982,VUSTX,476.06688329709255,VTSMX,150.01057565728414,14697.50501318954
1216,2000-07-25,33.200001,0.0,10.3,0.0,28.280001000000002,0.0,10.7,0.0,11.11,0.0,VUSTX,470.7412653170982,VUSTX,476.06688329709255,VTSMX,150.01057565728414,14732.475192558575
1217,2000-07-26,32.790001000000004,0.0,10.29,0.0,28.290001,0.0,10.71,0.0,11.11,0.0,VUSTX,470.7412653170982,VUSTX,476.06688329709255,VTSMX,150.01057565728414,14661.502775052944
1218,2000-07-27,32.529999,0.0,10.33,0.0,27.780001000000002,0.0,10.54,0.0,10.99,0.0,VUSTX,470.7412653170982,VUSTX,476.06688329709255,VTSMX,150.01057565728414,14660.372051305469
1219,2000-07-28,31.809998999999998,0.0,10.31,0.0,27.34,0.0,10.36,0.0,10.7,0.0,VUSTX,470.7412653170982,VUSTX,476.06688329709255,VUSTX,462.83571887949876,14533.42827385994
1220,2000-07-31,32.139998999999996,0.0,10.3,0.052000000000000005,27.559998999999998,0.0,10.4,0.0,10.76,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14592.633316294674
1221,2000-08-01,32.220001,0.0,10.34,0.0,27.370001000000002,0.0,10.54,0.0,10.8,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14649.303736940481
1222,2000-08-02,32.240002000000004,0.0,10.34,0.0,27.25,0.0,10.61,0.0,10.83,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14649.303736940481
1223,2000-08-03,32.57,0.0,10.38,0.0,26.67,0.0,10.56,0.0,10.77,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14705.974157586286
1224,2000-08-04,32.849998,0.0,10.41,0.0,27.030001000000002,0.0,10.48,0.0,10.81,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14748.476973070638
1225,2000-08-07,33.23,0.0,10.37,0.0,27.280001000000002,0.0,10.6,0.0,10.72,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14691.80655242483
1226,2000-08-08,33.27,0.0,10.4,0.0,27.08,0.0,10.55,0.0,10.67,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14734.309367909187
1227,2000-08-09,33.07,0.0,10.41,0.0,27.26,0.0,10.67,0.0,10.74,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14748.476973070638
1228,2000-08-10,32.77,0.0,10.45,0.0,27.49,0.0,10.64,0.0,10.86,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14805.147393716441
1229,2000-08-11,33.07,0.0,10.4,0.0,27.4,0.0,10.68,0.0,10.94,0.0,VUSTX,473.11782316141756,VUSTX,478.4703277564565,VUSTX,465.17236522723994,14734.309367909187
