,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,VUSTX,VUSTX Div,Enter 1,Shares 1,Enter 2,Shares 2,Capital
442,1997-06-30,20.719998999999998,0.0,19.01,0.0,11.31,0.0,13.76,0.0,9.83,0.053,VPACX,548.0275216064015,VEURX,326.048988393919,12396.382538736802
443,1997-07-01,20.85,0.0,19.299999,0.0,11.14,0.0,13.89,0.0,9.88,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12397.771740648961
444,1997-07-02,21.1,0.0,19.299999,0.0,11.19,0.0,14.0,0.0,9.91,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12425.17311672928
445,1997-07-03,21.35,0.0,19.74,0.0,11.21,0.0,14.02,0.0,10.0,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12579.59554810372
446,1997-07-07,21.27,0.0,19.959999,0.0,11.06,0.0,14.01,0.0,10.04,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12569.121871260435
447,1997-07-08,21.43,0.0,19.85,0.0,11.08,0.0,14.06,0.0,10.03,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12544.217359018221
448,1997-07-09,21.23,0.0,19.91,0.0,11.02,0.0,13.98,0.0,10.06,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12530.898647025471
449,1997-07-10,21.360001,0.0,19.860001,0.0,11.02,0.0,14.0,0.0,10.05,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12514.596523654764
450,1997-07-11,21.450001,0.0,19.879998999999998,0.0,11.03,0.0,13.94,0.0,10.08,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12526.597126540728
451,1997-07-14,21.51,0.0,19.91,0.0,11.12,0.0,13.8,0.0,10.06,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12585.701399186111
452,1997-07-15,21.67,0.0,19.84,0.0,10.98,0.0,13.56,0.0,10.06,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12486.154116973641
453,1997-07-16,21.92,0.0,20.15,0.0,11.06,0.0,13.67,0.0,10.12,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12631.071505104268
454,1997-07-17,21.809998999999998,0.0,20.139999,0.0,11.12,0.0,13.6,0.0,10.12,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12660.692340467724
455,1997-07-18,21.49,0.0,19.870001000000002,0.0,11.06,0.0,13.44,0.0,10.08,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12539.778114402961
456,1997-07-21,21.42,0.0,19.58,0.0,11.05,0.0,13.4,0.0,10.06,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12439.743306503671
457,1997-07-22,21.84,0.0,19.799999,0.0,11.02,0.0,13.55,0.0,10.17,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12495.03293225315
458,1997-07-23,21.92,0.0,20.08,0.0,11.03,0.0,13.68,0.0,10.18,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12591.8072502685
459,1997-07-24,21.98,0.0,19.870001000000002,0.0,11.09,0.0,13.72,0.0,10.17,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12556.218940051152
460,1997-07-25,21.969998999999998,0.0,19.82,0.0,11.06,0.0,13.73,0.0,10.15,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12523.475338934275
461,1997-07-28,21.92,0.0,19.719998999999998,0.0,11.06,0.0,13.83,0.0,10.18,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12490.870114045894
462,1997-07-29,22.040001,0.0,19.73,0.0,11.05,0.0,13.92,0.0,10.22,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12488.650654762758
463,1997-07-30,22.280001000000002,0.0,19.9,0.0,10.95,0.0,13.94,0.0,10.27,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12489.276230629082
464,1997-07-31,22.33,0.0,19.9,0.0,11.01,0.0,13.97,0.0,10.3,0.054000000000000006,VPACX,548.0275216064015,VEURX,326.048988393919,12522.157881925468
465,1997-08-01,22.209999,0.0,19.709999,0.0,10.86,0.0,13.82,0.0,10.13,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12378.004119840674
466,1997-08-04,22.280001000000002,0.0,19.43,0.0,10.73,0.0,13.76,0.0,10.12,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12215.467151330533
467,1997-08-05,22.360001,0.0,19.41,0.0,10.58,0.0,13.69,0.0,10.11,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12126.742043321696
468,1997-08-06,22.530001000000002,0.0,19.58,0.0,10.75,0.0,13.86,0.0,10.13,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12275.33505002175
469,1997-08-07,22.360001,0.0,19.790001,0.0,10.7,0.0,13.76,0.0,10.11,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12316.404287553141
470,1997-08-08,21.959999,0.0,19.68,0.0,10.93,0.0,13.63,0.0,9.95,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12406.584902750294
471,1997-08-11,22.0,0.0,19.620001000000002,0.0,10.63,0.0,13.44,0.0,9.96,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12222.614033013728
472,1997-08-12,21.809998999999998,0.0,19.65,0.0,10.69,0.0,13.36,0.0,9.93,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12265.27682791294
473,1997-08-13,21.75,0.0,19.459999,0.0,10.75,0.0,13.37,0.0,9.96,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12236.20884536549
474,1997-08-14,21.809998999999998,0.0,19.290001,0.0,10.67,0.0,13.29,0.0,10.03,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12136.938967707989
475,1997-08-15,21.360001,0.0,19.25,0.0,10.74,0.0,13.03,0.0,10.03,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12162.258608635693
476,1997-08-18,21.549999,0.0,19.040001,0.0,10.6,0.0,12.83,0.0,10.07,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12017.064794097063
477,1997-08-19,21.85,0.0,19.290001,0.0,10.48,0.0,12.8,0.0,10.07,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12032.813738602774
478,1997-08-20,22.15,0.0,19.35,0.0,10.6,0.0,12.93,0.0,10.05,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12118.139654450188
479,1997-08-21,21.870001000000002,0.0,19.41,0.0,10.61,0.0,12.95,0.0,9.99,0.0,VPACX,548.0275216064015,VEURX,326.048988393919,12143.182868969889
480,1997-08-22,21.82,0.0,19.190001000000002,0.0,10.41,0.0,12.8,0.0,9.93,0.0,VUSTX,574.5182779378288,VEURX,326.048988393919,11961.846913250934
481,1997-08-25,21.799999,0.0,19.17,0.0,10.33,0.0,12.76,0.0,9.92,0.0,VUSTX,574.5182779378288,VEURX,326.048988393919,11949.580424654689
482,1997-08-26,21.67,0.0,19.1,0.0,10.38,0.0,12.71,0.0,9.93,0.0,VUSTX,574.5182779378288,VEURX,326.048988393919,11932.502178246494
483,1997-08-27,21.719998999999998,0.0,19.1,0.0,10.21,0.0,12.67,0.0,9.94,0.0,VUSTX,574.5182779378288,VEURX,326.048988393919,11938.247361025871
484,1997-08-28,21.540001,0.0,18.950001,0.0,10.11,0.0,12.25,0.0,10.02,0.0,VUSTX,574.5182779378288,VEURX,326.048988393919,11935.301801050797
485,1997-08-29,21.5,0.0,18.77,0.0,9.88,0.0,11.86,0.0,9.98,0.055,VUSTX,577.6844608322757,VEURX,326.048988393919,11885.23043125997
486,1997-09-02,22.040001,0.0,19.1,0.0,9.64,0.0,11.83,0.0,10.02,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12015.933975863256
487,1997-09-03,22.08,0.0,19.280001000000002,0.0,9.92,0.0,11.98,0.0,10.0,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12063.069430606505
488,1997-09-04,22.15,0.0,19.26,0.0,9.88,0.0,11.98,0.0,10.0,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12056.548124789639
489,1997-09-05,22.15,0.0,19.42,0.0,9.95,0.0,12.42,0.0,9.96,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12085.608584499372
490,1997-09-08,22.219998999999998,0.0,19.360001,0.0,9.99,0.0,12.63,0.0,9.99,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12083.376505069695
491,1997-09-09,22.290001,0.0,19.309998999999998,0.0,10.17,0.0,12.75,0.0,9.98,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12061.296558943697
492,1997-09-10,22.02,0.0,19.129998999999998,0.0,10.12,0.0,12.48,0.0,9.95,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,11985.277207207822
493,1997-09-11,21.9,0.0,18.93,0.0,9.87,0.0,12.22,0.0,9.93,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,11908.514046361384
494,1997-09-12,22.16,0.0,19.07,0.0,9.72,0.0,12.32,0.0,10.01,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12000.375661603115
495,1997-09-15,22.1,0.0,19.299999,0.0,9.76,0.0,12.27,0.0,10.03,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12086.920292101373
496,1997-09-16,22.59,0.0,19.48,0.0,9.69,0.0,12.23,0.0,10.19,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12238.03894979443
497,1997-09-17,22.58,0.0,19.73,0.0,9.63,0.0,12.3,0.0,10.21,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12331.104886109559
498,1997-09-18,22.66,0.0,19.9,0.0,9.59,0.0,12.3,0.0,10.2,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12380.7563695282
499,1997-09-19,22.73,0.0,19.870001000000002,0.0,9.65,0.0,12.3,0.0,10.22,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12382.528915142018
500,1997-09-22,22.85,0.0,19.99,0.0,9.66,0.0,12.21,0.0,10.25,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12438.985001525267
501,1997-09-23,22.780001000000002,0.0,19.950001,0.0,9.72,0.0,12.21,0.0,10.21,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12402.835989605208
502,1997-09-24,22.58,0.06,20.24,0.0,9.96,0.0,12.28,0.0,10.27,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12532.050937840391
503,1997-09-25,22.450001,0.0,20.280001000000002,0.0,9.93,0.0,12.37,0.0,10.19,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12498.878466558555
504,1997-09-26,22.6,0.0,20.41,0.0,9.8,0.0,12.41,0.0,10.23,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12564.371887434067
505,1997-09-29,22.77,0.0,20.5,0.0,9.79,0.0,12.41,0.0,10.21,0.0,VUSTX,577.6844608322757,VEURX,326.048988393919,12582.162607172875
506,1997-09-30,22.68,0.0,20.59,0.0,9.85,0.0,12.48,0.0,10.19,0.053,VEURX,306.7161389833849,VTSMX,278.45173287777317,12630.570603335791
507,1997-10-01,22.83,0.0,20.719998999999998,0.0,9.83,0.0,12.44,0.0,10.26,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12712.211154619155
508,1997-10-02,22.969998999999998,0.0,20.84,0.0,9.72,0.0,12.53,0.0,10.29,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12788.000362164457
509,1997-10-03,23.08,0.0,21.02,0.0,9.7,0.0,12.5,0.0,10.29,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12873.839236249754
510,1997-10-06,23.25,0.0,20.959999,0.0,9.76,0.0,12.46,0.0,10.33,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12902.772755783833
511,1997-10-07,23.450001,0.0,21.040001,0.0,9.66,0.0,12.47,0.0,10.36,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12983.001285362072
512,1997-10-08,23.299999,0.0,20.940001000000002,0.0,9.75,0.0,12.56,0.0,10.23,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12910.5613546286
513,1997-10-09,23.26,0.0,20.66,0.0,9.64,0.0,12.58,0.0,10.23,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12813.542738133736
514,1997-10-10,23.200001,0.0,20.5,0.0,9.71,0.0,12.66,0.0,10.17,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12747.76133037546
515,1997-10-13,23.23,0.0,20.83,0.0,9.52,0.0,12.63,0.0,10.16,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12857.330929774578
516,1997-10-14,23.25,0.0,20.799999,0.0,9.44,0.0,12.64,0.0,10.24,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12853.698173546492
517,1997-10-15,23.17,0.0,20.76,0.0,9.47,0.0,12.51,0.0,10.21,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12819.153696073075
518,1997-10-16,22.93,0.0,20.76,0.0,9.68,0.0,12.47,0.0,10.21,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12752.32528018241
519,1997-10-17,22.629998999999998,0.0,20.360001,0.0,9.62,0.0,12.38,0.0,10.15,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12546.10333299013
520,1997-10-20,22.889999,0.0,20.33,0.0,9.38,0.0,12.24,0.0,10.17,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12609.298992652708
521,1997-10-21,23.27,0.0,20.49,0.0,9.37,0.0,12.2,0.0,10.17,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12764.185511835338
522,1997-10-22,23.209999,0.0,20.370001000000002,0.0,9.37,0.0,11.98,0.0,10.18,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12710.672499449072
523,1997-10-23,22.780001000000002,0.0,19.82,0.0,9.01,0.0,11.4,0.0,10.26,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12422.244628058095
524,1997-10-24,22.6,0.0,19.809998999999998,0.0,9.01,0.0,11.31,0.0,10.3,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12369.05556958239
525,1997-10-27,21.08,0.0,19.5,0.0,8.81,0.0,10.41,0.0,10.42,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,11850.727239239463
526,1997-10-28,21.98,0.0,18.780001000000002,0.0,8.44,0.0,10.14,0.0,10.29,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,11880.498485477561
527,1997-10-29,22.0,0.0,19.6,0.0,8.81,0.0,10.42,0.0,10.35,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12137.574447385354
528,1997-10-30,21.65,0.0,19.4,0.0,8.61,0.0,10.03,0.0,10.42,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,11978.773113081455
529,1997-10-31,21.91,0.0,19.57,0.0,8.65,0.0,10.22,0.0,10.44,0.055,VEURX,306.7161389833849,VTSMX,278.45173287777317,12103.312307256852
530,1997-11-03,22.43,0.0,19.83,0.0,8.73,0.0,10.8,0.0,10.37,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12327.853404488975
531,1997-11-04,22.48,0.0,19.85,0.0,8.7,0.0,10.86,0.0,10.33,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12347.910313912531
532,1997-11-05,22.57,0.0,19.959999,0.0,8.61,0.0,10.83,0.0,10.34,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12406.709438443564
533,1997-11-06,22.459999,0.0,19.85,0.0,8.58,0.0,10.65,0.0,10.4,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12342.341000803242
534,1997-11-07,22.17,0.0,19.52,0.0,8.26,0.0,10.31,0.0,10.4,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12160.373950855905
535,1997-11-10,22.059998999999998,0.0,19.58,0.0,8.11,0.0,10.27,0.0,10.4,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12148.146950126618
536,1997-11-11,22.07,0.0,19.610001,0.0,8.15,0.0,10.19,0.0,10.4,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12160.133536792771
537,1997-11-12,21.65,0.0,19.309998999999998,0.0,7.93,0.0,9.8,0.0,10.42,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,11951.16835385681
538,1997-11-13,21.83,0.0,19.299999,0.0,7.93,0.0,9.82,0.0,10.44,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,11998.222504384976
539,1997-11-14,22.1,0.0,19.309998999999998,0.0,7.76,0.0,9.97,0.0,10.45,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12076.47163365181
540,1997-11-17,22.51,0.0,19.74,0.0,8.28,0.0,10.14,0.0,10.47,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12322.525090610692
541,1997-11-18,22.34,0.0,19.84,0.0,8.4,0.0,10.03,0.0,10.48,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12305.859909919809
542,1997-11-19,22.43,0.0,19.74,0.0,7.98,0.0,9.99,0.0,10.52,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12300.24895198047
543,1997-11-20,22.75,0.0,20.110001,0.0,8.06,0.0,9.86,0.0,10.5,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12502.83878464135
544,1997-11-21,22.809998999999998,0.0,20.209999,0.0,8.38,0.0,10.12,0.0,10.52,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12550.216610628342
545,1997-11-24,22.43,0.0,19.93,0.0,8.33,0.0,10.01,0.0,10.47,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12358.525018387314
546,1997-11-25,22.51,0.0,19.790001,0.0,7.92,0.0,9.92,0.0,10.49,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12337.861204276
547,1997-11-26,22.559998999999998,0.0,19.82,0.0,7.96,0.0,10.02,0.0,10.5,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12360.984689921519
548,1997-11-28,22.639999,0.0,19.84,0.0,8.17,0.0,10.08,0.0,10.52,0.053,VEURX,306.7161389833849,VTSMX,278.45173287777317,12389.395151331408
549,1997-12-01,23.049999,0.0,20.16,0.0,8.22,0.0,10.14,0.0,10.53,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12601.709526285977
550,1997-12-02,22.98,0.0,20.27,0.0,8.27,0.0,10.31,0.0,10.53,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12615.95695872444
551,1997-12-03,23.1,0.0,20.280001000000002,0.0,8.19,0.0,10.3,0.0,10.56,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12652.438634775746
552,1997-12-04,23.059998999999998,0.0,20.5,0.0,8.07,0.0,10.39,0.0,10.54,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12708.777530869105
553,1997-12-05,23.290001,0.0,20.450001,0.0,8.09,0.0,10.42,0.0,10.48,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12757.48648610143
554,1997-12-08,23.309998999999998,0.0,20.52,0.0,8.04,0.0,10.58,0.0,10.43,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12784.524786868216
555,1997-12-09,23.139999,0.0,20.43,0.0,8.19,0.0,10.43,0.0,10.43,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12709.58353977049
556,1997-12-10,22.959999,0.0,20.35,0.0,8.16,0.0,10.25,0.0,10.47,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12634.924936733823
557,1997-12-11,22.6,0.0,20.030001000000002,0.0,7.89,0.0,9.8,0.0,10.55,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12436.533733591012
558,1997-12-12,22.530001000000002,0.0,20.09,0.0,7.79,0.0,9.73,0.0,10.63,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12435.445052364164
559,1997-12-15,22.690001000000002,0.0,20.110001,0.0,7.76,0.0,9.76,0.0,10.59,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12486.131959120416
560,1997-12-16,22.83,0.0,20.34,0.0,7.75,0.0,9.79,0.0,10.6,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12595.659328521611
561,1997-12-17,22.799999,0.0,20.549999,0.0,8.12,0.0,9.97,0.0,10.57,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12651.715580553915
562,1997-12-18,22.559998999999998,0.0,20.52,0.0,8.02,0.0,9.99,0.0,10.62,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12575.685987209887
563,1997-12-19,22.4,0.0,20.110001,0.0,7.73,0.0,9.81,0.0,10.66,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12405.380678134128
564,1997-12-22,22.530001000000002,0.0,20.07,0.0,7.47,0.0,9.81,0.0,10.67,0.0,VEURX,306.7161389833849,VTSMX,278.45173287777317,12429.310729584497
565,1997-12-23,21.889999,0.37200000000000005,20.24,0.0,7.51,0.0,9.84,0.0,10.67,0.0,VEURX,306.7161389833849,VTSMX,283.18375888794026,12406.826851896963
566,1997-12-24,21.77,0.0,20.209999,0.0,7.54,0.0,9.78,0.0,10.66,0.0,VEURX,306.7161389833849,VTSMX,283.18375888794026,12363.643293128529
567,1997-12-26,21.85,0.0,20.209999,0.0,7.56,0.0,9.86,0.0,10.66,0.0,VEURX,306.7161389833849,VTSMX,283.18375888794026,12386.297993839566
568,1997-12-29,22.209999,0.0,20.17,0.42,7.54,0.09,9.81,0.23,10.64,0.0,VEURX,313.1028905140255,VTSMX,283.18375888794026,12604.796303385288
569,1997-12-30,22.6,0.0,20.190001000000002,0.0,7.72,0.0,9.97,0.0,10.59,0.0,VEURX,313.1028905140255,VTSMX,283.18375888794026,12721.500623448515
570,1997-12-31,22.639999,0.0,20.129998999999998,0.0,7.72,0.0,9.99,0.0,10.64,0.054000000000000006,VEURX,315.7983487973261,VUSTX,597.4643275838182,12714.040890983651
571,1998-01-02,22.709999,0.0,20.299999,0.0,7.59,0.0,9.96,0.0,10.72,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12815.523756485904
572,1998-01-05,22.76,0.0,20.530001000000002,0.0,7.43,0.0,9.83,0.0,10.87,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12977.77765744356
573,1998-01-06,22.52,0.0,20.389999,0.0,7.38,0.0,9.51,0.0,10.87,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12933.565257015234
574,1998-01-07,22.440001000000002,0.0,20.280001000000002,0.0,7.43,0.0,9.28,0.0,10.79,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12851.03092403752
575,1998-01-08,22.26,0.0,20.190001000000002,0.0,7.34,0.0,8.98,0.0,10.83,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12846.507645749116
576,1998-01-09,21.6,0.0,19.860001,0.0,7.28,0.0,8.68,0.0,10.89,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12778.142050301027
577,1998-01-12,21.76,0.0,19.41,0.0,6.98,0.0,8.34,0.0,10.91,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12647.981764095557
578,1998-01-13,22.08,0.0,19.700001,0.0,7.11,0.0,8.65,0.0,10.89,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12727.614314493454
579,1998-01-14,22.23,0.0,19.809998999999998,0.0,7.35,0.0,8.86,0.0,10.87,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12750.402214712783
580,1998-01-15,22.110001,0.0,19.82,0.0,7.35,0.0,8.68,0.0,10.86,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12747.58587072327
581,1998-01-16,22.35,0.0,20.139999,0.0,7.73,0.0,8.92,0.0,10.79,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12806.818523609198
582,1998-01-20,22.719998999999998,0.0,20.25,0.0,7.93,0.0,9.16,0.0,10.76,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12823.632727947737
583,1998-01-21,22.57,0.0,20.309998999999998,0.0,8.02,0.0,9.07,0.0,10.79,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12860.504242904743
584,1998-01-22,22.379998999999998,0.0,20.459999,0.0,7.94,0.0,8.93,0.0,10.75,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12883.975422120988
585,1998-01-23,22.27,0.0,20.559998999999998,0.0,8.06,0.0,8.82,0.0,10.59,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12819.96096458731
586,1998-01-26,22.209999,0.0,20.6,0.0,8.25,0.0,8.89,0.0,10.68,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12886.365003820098
587,1998-01-27,22.43,0.0,20.780001000000002,0.0,8.28,0.0,9.03,0.0,10.62,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12907.361162746936
588,1998-01-28,22.66,0.0,20.9,0.0,8.3,0.0,9.06,0.0,10.63,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,12951.231292080105
589,1998-01-29,22.83,0.0,20.870001000000002,0.0,8.27,0.0,9.09,0.0,10.75,0.0,VEURX,315.7983487973261,VUSTX,597.4643275838182,13013.453376724592
590,1998-01-30,22.74,0.0,20.969998999999998,0.0,8.13,0.0,9.18,0.0,10.79,0.054000000000000006,VEURX,315.7983487973261,VUSTX,600.4544178238114,13101.194226800504
591,1998-02-02,23.18,0.0,21.370001000000002,0.0,8.25,0.0,9.64,0.0,10.73,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13191.486932846705
592,1998-02-03,23.309998999999998,0.0,21.440001000000002,0.0,8.39,0.0,9.85,0.0,10.73,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13213.592817262517
593,1998-02-04,23.370001000000002,0.0,21.51,0.0,8.44,0.0,9.71,0.0,10.72,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13229.693841701745
594,1998-02-05,23.34,0.0,21.809998999999998,0.0,8.52,0.0,9.83,0.0,10.66,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13288.405765473162
595,1998-02-06,23.52,0.0,21.83,0.0,8.53,0.0,9.92,0.0,10.66,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13294.722048247459
596,1998-02-09,23.5,0.0,21.6,0.0,8.61,0.0,9.99,0.0,10.63,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13204.07479548936
597,1998-02-10,23.700001,0.0,21.610001,0.0,8.7,0.0,10.14,0.0,10.65,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13219.242183132159
598,1998-02-11,23.74,0.0,21.68,0.0,8.68,0.0,10.21,0.0,10.72,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13283.379560997288
599,1998-02-12,23.82,0.0,21.59,0.0,8.61,0.0,9.96,0.0,10.72,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13254.957709605529
600,1998-02-13,23.77,0.0,21.52,0.0,8.38,0.0,9.78,0.0,10.75,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13250.86545772443
601,1998-02-17,23.809998999999998,0.0,21.969998999999998,0.0,8.27,0.0,9.74,0.0,10.8,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13422.997119776068
602,1998-02-18,24.0,0.0,22.09,0.0,8.27,0.0,9.85,0.0,10.76,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13436.875060717144
603,1998-02-19,23.950001,0.0,21.93,0.0,8.28,0.0,9.92,0.0,10.74,0.0,VEURX,315.7983487973261,VUSTX,600.4544178238114,13374.338236553096
